"gameID","season","date","team name","player id","player name","batting_g","pitching_g","h","ab","r","rbi","bb","so","lob","doubles","triples","hr","sb","hbp","sac","sf","pitcher_ip","pitcher_h","pitcher_r","pitcher_er","pitcher_bb","pitcher_so","pitcher_hr","pitcher_hbp","pitcher_gs","pitcher_w","pitcher_l","pitcher_sv","pitcher_cg","pitcher_sho","status","sub","number","position"
"14385","2023","2023-06-05","Middletown Mets","5841","Jon Pyne","1","0","1","2","1","","","1","","","","","","","","","","","","","","","","","","","","","","","sub","14769","","[object Object]"
"14385","2023","2023-06-05","Middletown Mets","2434","Chris Dibble","1","0","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14385","2023","2023-06-05","Middletown Mets","14899","Matthew Dahlman","1","0","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","sub","2434","","[object Object]"
"14385","2023","2023-06-05","Middletown Mets","14278","Ron Losacano","1","0","1","3","","1","","1","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","Vernon Orioles","2254","Alex Hoss","1","0","1","3","0","","","1","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","Vernon Orioles","2257","Dan Trubia","1","0","0","0","0","","4","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","Vernon Orioles","2259","Ian Halpin","1","0","1","3","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","Vernon Orioles","2261","Jordan English","1","0","2","4","1","0","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","Vernon Orioles","3037","Nick Roy","1","0","1","3","1","1","","2","","1","","","","","1","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","Vernon Orioles","2729","Peter Kelley","1","1","","3","","1","1","","","","","","","","","","1.2","2","3","3","4","2","","","","","1","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","Vernon Orioles","11117","Ryan Bagdasarian","1","0","1","3","2","1","1","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","Vernon Orioles","2256","Tony Trubia","1","0","1","4","0","1","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","Vernon Orioles","2263","Jack Halpin","1","0","2","4","1","1","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","Vernon Orioles","10703","Jason Ray","0","1","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","Vernon Orioles","7168","Matt Curtis","0","1","","","","","","","","","","","","","","","5","5","4","4","1","5","2","","1","0","0","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","M&T Bank","14699","Brandon Fry","1","1","2","3","1","0","1","","","","","","3","","","","3","1","0","0","1","3","","","","1","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","M&T Bank","2274","Brendan Lynch","1","0","1","2","1","0","2","1","","1","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","M&T Bank","14657","Cameron Watkins","1","0","0","4","0","","","3","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","M&T Bank","14654","Eric Corhouse","1","0","1","2","0","1","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","M&T Bank","2270","Jordan Jeroszko","1","0","2","4","2","1","","","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","M&T Bank","10479","Jordan Valentino","1","0","1","3","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","M&T Bank","6612","Justin Miller","1","0","1","3","1","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","M&T Bank","14894","Nason Busca","1","0","","0","","1","2","","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","M&T Bank","2513","Willy Yahn","1","0","1","4","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","M&T Bank","11025","Malcolm Kinder","1","0","0","4","0","","","","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","M&T Bank","2799","Eric Malinowski","0","1","","","","","","","","","","","","","","","4","5","3","3","4","2","","","1","","","","","","lineup","0","","[object Object]"
"14386","2023","2023-06-06","M&T Bank","14841","Hunter Espinosa","0","1","","","","","","","","","","","","","","","0","3","3","3","2","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","River Valley Expos","2404","Sebby Grignano","1","0","1","2","0","2","2","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","River Valley Expos","2412","Jeff Massicotte","1","1","1","3","0","0","1","1","","0","0","0","0","0","0","0",".1","0","0","0","0","0","0","0","0","0","0","1","0","0","lineup","0","","[object Object]"
"14387","2023","2023-06-06","River Valley Expos","2405","AJ Hendrickson","1","0","1","4","0","0","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","River Valley Expos","2410","Will Kszywanos","1","0","0","4","0","0","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","River Valley Expos","14733","Max Giacco","1","0","1","2","2","0","1","0","","0","0","0","2","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","River Valley Expos","2447","Kyle Hartenstein","1","0","2","3","2","2","0","1","","0","0","1","2","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","River Valley Expos","11239","Javon Malone","1","0","0","2","0","0","1","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","River Valley Expos","2756","Brandon Hernandez","1","0","1","3","1","1","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","River Valley Expos","11263","Evan Avery","1","0","1","2","1","0","1","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","River Valley Expos","2473","Brendan O'Connell","0","1","","","","","","","","","","","","","","","6.2","2","5","4","9","5","0","3","1","1","0","0","0","0","lineup","0","","[object Object]"
"14387","2023","2023-06-06","Middletown Mets","14839","Will Kleinhenz","1","0","1","3","1","0","1","0","","1","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","Middletown Mets","3178","Nick Landell","1","0","0","0","2","0","1","1","","0","0","0","0","1","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","Middletown Mets","2472","Sean Jefferson","1","0","1","3","0","2","1","1","","2","0","0","1","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","Middletown Mets","11744","Nicholas Flammia","1","0","0","2","1","0","1","0","","0","0","0","0","1","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","Middletown Mets","7749","Nhasean Murphy","1","0","0","3","0","1","1","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","Middletown Mets","2418","Derek Allen","1","0","0","2","0","0","1","0","","0","0","0","0","1","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","Middletown Mets","5841","Jon Pyne","1","0","0","3","0","0","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","Middletown Mets","14899","Matthew Dahlman","1","0","0","1","0","0","2","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","Middletown Mets","14278","Ron Losacano","1","0","0","2","1","0","1","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14387","2023","2023-06-06","Middletown Mets","6978","Jaden Hendricks","0","1","","","","","","","","","","","","","","","6","8","6","5","6","3","1","0","1","0","1","0","0","0","lineup","0","","[object Object]"
"14388","2023","2023-06-08","Vernon Orioles","2260","Chris Sonberg","1","0","1","3","","","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Vernon Orioles","14653","Collin Fordham","1","0","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Vernon Orioles","2257","Dan Trubia","1","0","3","3","2","5","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Vernon Orioles","2259","Ian Halpin","1","0","2","4","2","","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Vernon Orioles","2263","Jack Halpin","1","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Vernon Orioles","3037","Nick Roy","1","0","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Vernon Orioles","2384","Paul Dougan","1","0","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Vernon Orioles","2729","Peter Kelley","1","0","3","3","1","3","","","","","","1","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Vernon Orioles","11117","Ryan Bagdasarian","1","0","","3","2","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Vernon Orioles","2256","Tony Trubia","1","0","","3","","1","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Vernon Orioles","2788","Zach Donahue","1","1","","3","","","1","1","","","","","","","","","1","","","","1","3","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Vernon Orioles","10703","Jason Ray","0","1","","","","","","","","","","","","","","","6","4","","","2","11","","","1","1","","","","","lineup","0","",""
"14388","2023","2023-06-08","Bristol Greeners","6722","AJ Lorenzetti","1","1","","2","","","","","","","","","1","","","","5","11","9","5","2","1","1","","1","","1","","","","lineup","0","",""
"14388","2023","2023-06-08","Bristol Greeners","11060","Bryan Capezzone","1","0","1","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Bristol Greeners","11073","Felix Gutierrez","1","0","","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Bristol Greeners","14378","Gabe Zamorano Jr.","1","0","","3","","","","3","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Bristol Greeners","12808","Ivan Ramos","1","0","","1","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Bristol Greeners","14942","Joe Acampora","1","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Bristol Greeners","6743","Jon Pierce","1","0","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Bristol Greeners","6748","Kenny Knox","1","0","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Bristol Greeners","13180","Nate Crocker","1","0","0","2","","","2","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Bristol Greeners","11244","Ryan Salvador","1","0","1","4","","","","1","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Bristol Greeners","6740","Trevor Mays","1","0","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Bristol Greeners","11064","Trevor Nohilly","1","0","","2","","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","",""
"14388","2023","2023-06-08","Bristol Greeners","6491","Zach Corrado","0","1","","","","","","","","","","","","","","","1","1","","","","1","","","","","","","","","lineup","0","",""
"14391","2023","2023-06-08","River Valley Expos","2405","AJ Hendrickson","1","0","1","4","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","River Valley Expos","2756","Brandon Hernandez","1","0","0","1","0","","2","1","","","","","","","1","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","River Valley Expos","11263","Evan Avery","1","0","0","4","0","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","River Valley Expos","2409","Jack Rich","1","0","0","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","River Valley Expos","11239","Javon Malone","1","0","","4","","1","","2","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","River Valley Expos","14244","JD Tyler","1","1","1","3","0","","","","","","","","","","","","5.1","11","8","7","1","1","3","","1","","1","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","River Valley Expos","2412","Jeff Massicotte","1","1","2","4","0","1","","1","","1","","","1","","","",".2","0","0","0","0","0","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","River Valley Expos","14733","Max Giacco","1","0","2","3","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","River Valley Expos","2404","Sebby Grignano","1","0","1","2","1","","1","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","M&T Bank","14657","Cameron Watkins","1","0","1","2","0","1","","","","","","","","","1","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","M&T Bank","8166","CJ Moriarty","1","0","0","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","M&T Bank","14714","Cooper Johnson","1","0","2","3","3","2","1","","","1","","1","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","M&T Bank","14654","Eric Corhouse","1","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","M&T Bank","10485","Jake Slahtosky","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","M&T Bank","2270","Jordan Jeroszko","1","0","1","4","1","","","","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","M&T Bank","6612","Justin Miller","1","0","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","M&T Bank","11025","Malcolm Kinder","1","0","1","4","0","","","1","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","M&T Bank","14894","Nason Busca","1","0","2","3","1","","","","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","M&T Bank","2513","Willy Yahn","1","0","3","4","1","4","","","","","","1","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","M&T Bank","7180","Zach Nakonechny","1","0","2","3","2","2","","","","","","1","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","M&T Bank","10487","Camden Murphy","0","1","","","","","","","","","","","","","","","6","5","3","3","2","6","0","","1","1","","","","","lineup","0","","[object Object]"
"14391","2023","2023-06-08","M&T Bank","14823","Matt Smith","0","1","","","","","","","","","","","","","","","1","0","0","0","","2","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","Rainbow Graphics","14030","Matt Costanza","1","0","2","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","Rainbow Graphics","14032","Dan Orzech","1","0","2","3","2","","1","","","2","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","Rainbow Graphics","2395","Edison Galan","1","0","1","3","2","1","1","1","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","Rainbow Graphics","2392","Tyler Repoli","1","0","","2","","1","","","","","","","","1","","1","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","Rainbow Graphics","2385","Eric Anderson","1","0","","3","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","Rainbow Graphics","2453","Travis Salois","1","1","3","4","","1","","","","","","","","","","","2","2","1","1","","2","","1","","1","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","Rainbow Graphics","2393","Dan Steiner","1","0","","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","Rainbow Graphics","11103","Sam Holley","1","0","","1","","","","1","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","Rainbow Graphics","14902","Christian Steiner","1","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","sub","0","","[object Object]"
"14392","2023","2023-06-08","Rainbow Graphics","14683","Stanley Cipkas","1","0","","3","","","","3","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","Rainbow Graphics","2397","Evan Chamberlain","0","1","","","","","","","","","","","","","","","5","7","3","3","1","2","","","1","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","East Hartford Jets","2435","Corey Plasky","1","0","4","4","2","1","","","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","East Hartford Jets","2432","Jeff Criscuolo","1","0","1","4","","1","","","","1","","","2","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","East Hartford Jets","14847","Adam Dadinos","1","0","1","4","","1","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","East Hartford Jets","2524","Jim Schult","1","1","","3","","","","","","","","","","","","","1","3","3","3","2","1","","1","","","1","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","East Hartford Jets","7657","Janiel Ramirez","1","0","1","3","","","","2","","1","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","East Hartford Jets","11690","Jacob Tipton","1","0","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","East Hartford Jets","2495","Jarod Dalrymple","1","0","1","3","1","","","2","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","East Hartford Jets","6664","Julian Gonzalez","1","0","1","1","1","","1","","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","East Hartford Jets","14848","Taj Vera Cruz","1","0","","2","","","","","","","","","","","1","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14392","2023","2023-06-08","East Hartford Jets","2442","Mark Damaschi","0","1","","","","","","","","","","","","","","","6","5","2","1","1","7","","1","1","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","South Windsor Phillies","2368","Aedin Wadja","1","0","","3","1","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","South Windsor Phillies","14529","Antonio Rosa","1","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","South Windsor Phillies","13222","Brett McInerney","1","0","","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","South Windsor Phillies","11704","Chris Connelly","1","0","","2","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","South Windsor Phillies","10702","Danny Kruzick","1","0","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","South Windsor Phillies","2379","Jake Petrozza","1","0","","2","1","","1","","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","South Windsor Phillies","14342","Justin Oquendo","1","0","1","2","","","","1","","","","","2","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","South Windsor Phillies","14289","Michael Lodge","1","0","","2","","","","1","","","","","","1","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","South Windsor Phillies","2370","Patrick McMahon","1","0","1","2","","1","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","South Windsor Phillies","10908","Spencer Azzara","1","0","","3","","","","1","","","","","","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","South Windsor Phillies","5458","Luke Mathewson","0","1","","","","","","","","","","","","","","","6","8","6","4","3","3","1","","1","","1","","1","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","Middletown Mets","14278","Ron Losacano","1","0","1","4","0","1","0","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","Middletown Mets","3178","Nick Landell","1","0","1","4","2","2","0","1","","1","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","Middletown Mets","2472","Sean Jefferson","1","0","1","4","0","1","1","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","Middletown Mets","11744","Nicholas Flammia","1","0","3","4","1","2","0","0","","0","0","1","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","Middletown Mets","6978","Jaden Hendricks","1","0","0","3","0","0","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","Middletown Mets","7749","Nhasean Murphy","1","0","0","3","0","0","0","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","Middletown Mets","2418","Derek Allen","1","0","1","3","1","0","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","Middletown Mets","14899","Matthew Dahlman","1","0","1","3","1","0","1","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","Middletown Mets","14662","Jose Guillermo","1","0","0","3","1","0","1","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14439","2023","2023-06-08","Middletown Mets","2550","Dan Livingston","0","1","","","","","","","","","","","","","","","7","2","2","1","1","7","0","2","1","1","0","0","1","0","lineup","0","","[object Object]"
"14441","2023","2023-06-09","Rainbow Graphics","14030","Matt Costanza","1","0","1","3","2","0","1","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","Rainbow Graphics","14032","Dan Orzech","1","0","2","4","1","2","0","0","","2","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","Rainbow Graphics","2395","Edison Galan","1","0","1","4","0","0","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","Rainbow Graphics","2392","Tyler Repoli","1","0","1","3","1","2","0","1","","0","0","1","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","Rainbow Graphics","2385","Eric Anderson","1","0","1","3","0","0","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","Rainbow Graphics","14682","Herb Melfor","1","0","0","3","0","0","0","2","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","Rainbow Graphics","2397","Evan Chamberlain","1","0","0","3","0","0","0","1","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","Rainbow Graphics","14902","Christian Steiner","1","0","0","2","0","0","0","2","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","Rainbow Graphics","2453","Travis Salois","1","0","0","1","0","0","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","sub","14902","","[object Object]"
"14441","2023","2023-06-09","Rainbow Graphics","14683","Stanley Cipkas","1","0","0","3","0","0","0","1","","0","0","0","1","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","Rainbow Graphics","6453","Roger Moyer","0","1","","","","","","","","","","","","","","","3","0","0","0","1","4","0","0","0","0","0","0","0","0","sub","2454","","[object Object]"
"14441","2023","2023-06-09","Rainbow Graphics","2454","Ryan Callanan","0","1","","","","","","","","","","","","","","","3","5","5","5","3","3","0","0","1","0","1","0","0","0","lineup","0","","[object Object]"
"14441","2023","2023-06-09","River Valley Expos","2404","Sebby Grignano","1","0","1","3","1","0","1","1","","0","0","0","2","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","River Valley Expos","14733","Max Giacco","1","0","1","3","1","0","1","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","River Valley Expos","2405","AJ Hendrickson","1","0","1","2","1","2","1","0","","1","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","River Valley Expos","11239","Javon Malone","1","0","0","2","1","0","1","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","River Valley Expos","14257","Ben Schulz","1","0","2","3","1","1","0","0","","1","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","River Valley Expos","2756","Brandon Hernandez","1","0","0","3","0","0","0","2","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","River Valley Expos","14244","JD Tyler","1","0","0","3","0","2","0","0","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","River Valley Expos","11263","Evan Avery","1","0","0","3","0","0","0","2","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","lineup","0","","[object Object]"
"14441","2023","2023-06-09","River Valley Expos","2457","Charlie Hesseltine","1","1","0","3","0","0","0","2","","0","0","0","0","0","0","0","7","6","4","4","1","7","1","0","1","1","0","0","1","0","lineup","0","","[object Object]"
"14443","2023","2023-06-11","River Valley Expos","2405","AJ Hendrickson","1","0","0","2","0","","1","","","","","","1","","","","","","","","","","","","","","","","","","lineup","0","","[object Object]"
